glycan,circulatory_system,digestive_system,endocrine_system,immune_system,integumentary_system,lymphatic_system,muscular_system,nervous_system,other,reproductive_system,respiratory_system,sensory_system,skeletal_system,urinary_system
GalNAc(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-2)Man(a1-?)[Man(a1-?)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-2)Man(a1-?)[Man(a1-?)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-2)Man(a1-?)[Man(a1-?)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-2)Man(a1-?)[Man(a1-?)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-2)Man(a1-?)[Man(a1-?)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-2)Man(a1-?)[Man(a1-?)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-?)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-?)[GlcNAc(b1-?)]Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-?)]Man(a1-?)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-?)]Man(a1-?)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,1,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-?)]Man(a1-?)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-?)][GalNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-?)]Man(a1-?)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-?)][GalNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-?)]Man(a1-?)[GalNAc(b1-4)GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-?)]Man(a1-?)[GalNAc(b1-4)GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-?)]Man(a1-?)[GalNAc(b1-4)GlcNAc(b1-?)[GlcNAc(b1-?)]Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-?)]Man(a1-?)[GalNAc(b1-4)GlcNAc(b1-?)[GlcNAc(b1-?)]Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-3)GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,1,0,0
GalNAc(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)]Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GalNAc(b1-4)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc3Me(a1-3)[GlcA4Me(b1-4)]Fuc(a1-4)GlcNAc(b1-2)Man(a1-3)[Xyl(b1-2)]Man(b1-4)Glc1Cer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc3S,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc3S(b1-3)Gal(a1-3)Gal(b1-4)Glc1Cer,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GalNAc3S(b1-3)Gal(a1-4)Gal(b1-4)Glc1Cer,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GalNAc3S(b1-4)Gal(b1-4)Glc1Cer,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GalNAc3S(b1-4)Gal3S(b1-4)Glc1Cer,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GalNAc4S(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc4S(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,1,0,0,0,0,0,0,0,0,0,0,0,0,1
GalNAc4S(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc4S(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-2)Man(a1-?)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Gc(a2-3)Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Gc(a2-3)[GalNAc(b1-4)]Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Gc(a2-3)Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Gc(a2-3)[GalNAc(b1-4)]Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Gc(a2-3)Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Gc(a2-3)[GalNAc(b1-4)]Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAc4S(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalNAcOPGro(b1-3)GlcNAc(b1-4)Man6P,0,0,0,0,0,0,0,1,0,1,0,0,0,0
GalNAcOS(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAcOS(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GalNAcOS(b1-?)GlcNAc(b1-2)Man(a1-3)[GalNAcOS(b1-?)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GalOMe(?1-3)[GalOMe(?1-6)]GalNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GalOS(b1-3)GalNAc,0,1,0,0,1,1,0,0,0,0,0,0,0,0
GalOS(b1-3)[Neu5Ac(a2-6)]GalNAc,0,0,0,0,1,1,0,1,0,0,0,0,0,0
GalOS(b1-4)Glc-ol,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GalOS(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,0,1,0,0,1,0,0,0,0,0,0,0,0,0
GalOS(b1-4)GlcNAc6S(b1-3)GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalOS(b1-?)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalOS(b1-?)GlcNAc(b1-3)Gal(b1-4)GlcNAc6S(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalOS(b1-?)GlcNAc(b1-3)Gal(b1-4)GlcNAc6S(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GalOS(b1-?)GlcNAc(b1-?)[Gal(b1-?)GlcNAc(b1-?)]Man(a1-3)[Gal(b1-?)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalOS(b1-?)[Neu5Ac(a2-?)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Glc,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Glc(?1-?)Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Glc(?1-?)Gal(b1-4)[Neu5Ac(a2-6)]Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Glc(?1-?)Xyl,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Glc(a1-2)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Glc(a1-3)Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,1,0,0,0,0,0,1,0,0,1,0,0,0
Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man6P(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)[GlcNAc(b1-6)]Man6P(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,1,0,1,0,0,0,1,0,1,0,0,0,0
Glc(a1-3)Glc(a1-3)Man(a1-2)Man6P(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man6P(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Glc(a1-3)Glc(a1-3)Man(a1-2)[GlcNAc(b1-6)]Man6P(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man6P(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Glc(a1-3)Glc(a1-3)Man(a1-2)[GlcNAc(b1-6)]Man6P(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)[GlcNAc(b1-6)]Man6P(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,1,1,0,1,1,1,0,1,0,1,1,0,0,0
Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man6P(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)[GlcNAc(b1-6)]Man6P(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
